Regulator	Target	MI	pvalue	directionality
AFAM	IGLC7	0.3110682724002128	0.024787976637431597	0.0689080754976444
IGHA2	HDGR2	0.33843323798521563	0.024787976637431597	-0.0878946987418401
KNG1	SAMP	0.3413912677941515	6.599857209730753e-07	-0.000710930057577174
FST	CPXM2	0.3562515269086269	0.024787976637431597	0.226904134622252
FHR1	ANXA1	0.32099806724932795	0.004538626113914466	-0.0886192522037195
CYTC	PROP	0.2871139151108224	0.024787976637431597	-0.00249920143703512
AACT	S10AD	0.2786589691609631	0.024787976637431597	-7.22040554301025e-05
FHR3	ANX11	0.23103022157837103	0.024787976637431597	0.0362976982397842
FBLN5	CD44	0.33113677074398923	6.599857209730753e-07	-0.105555913002967
A2MG	IGHG2	0.443777269005381	0.0	0.224131389919737
SAP	FBLN4	0.29740548814249496	0.00016656349631968234	-0.0784111509238687
ANXA5	S10A4	0.4434634975530861	0.0	0.406078824890505
CO5A1	DERM	0.3787389934421646	0.00016656349631968234	0.247248515743551
ITB1	IGLC2	0.38162706748332986	0.024787976637431597	-0.0917000435167219
PCOC1	FCN3	0.31412436916168673	0.011275303101282793	0.00148948152355506
YBOX1	ANXA2	0.3651396135963361	0.024787976637431597	0.234739974244585
APOM	DEF1	0.3780968137139409	0.004538626113914466	0.138569661392353
TRFE	IPSP	0.31738843862768146	0.0005479767135168948	0.297658853768764
CO8B	CO3A1	0.2928651317958345	0.011275303101282793	-0.116261746371079
CERU	IBP3	0.3538811547780594	0.024787976637431597	-0.166225860072881
SFRP4	OMD	0.3242527219559574	0.024787976637431597	0.0549579934624599
APOA	TRYB2	0.2791850635903644	0.00016656349631968234	-0.00045141732736659
CO6	FCN3	0.3902496072149774	0.024787976637431597	0.178322207880704
APOD	PLMN	0.3576057974907275	0.011275303101282793	0.300962124886727
APOA1	FRIH	0.3061365283237171	0.024787976637431597	-0.162075564552616
ANX11	CD14	0.32865773570321033	4.6871277584285526e-05	0.24083508765943
CD5L	ICAL	0.3045141483717467	0.024787976637431597	-0.00400765649491957
SLPI	DERM	0.3257680111025143	0.0005479767135168948	0.299952698728186
PEPD	TRFL	0.30747532999143484	0.024787976637431597	-0.078644133013859
TENX	C1QA	0.31269132226661334	0.011275303101282793	0.142563066047749
APOC2	FBLN3	0.250165181488878	0.024787976637431597	-0.0124882309047161
CBPA3	CO8A	0.3258998974880482	0.0016539638887235505	-0.0313496204056313
FHR1	PLMN	0.35319918233212333	4.6871277584285526e-05	0.254992616885824
HRG	CO4A	0.3036049546963952	0.024787976637431597	0.0594866789943644
HRG	CO8G	0.3370007510339856	0.024787976637431597	0.162934295040559
FRIH	FBLN1	0.32099871524071893	0.024787976637431597	-0.0949406088580079
FRIH	FBLN3	0.36841449071384585	0.0016539638887235505	-0.171221737509512
S10A4	S10A6	0.45744586627898326	0.0	0.407311830878098
PON1	SAA4	0.4688436531169079	0.0	0.289890643902303
SRP14	GRN	0.2967391445389856	0.0005479767135168948	0.0698721720446662
SDF1	TIMP2	0.38007707925072665	4.6871277584285526e-05	0.09824120521291
CERU	S10AC	0.39187077418907823	0.024787976637431597	0.343498596176157
LBP	NPC2	0.23839853559748697	0.004538626113914466	0.0530766172265338
COCA1	C1QA	0.30984554867675446	2.936363295324155e-06	0.252688394969297
B2MG	CO1A2	0.2665101987396845	0.011275303101282793	0.0983938963097444
MUC18	ANX11	0.29984377019167063	0.024787976637431597	-0.028241203948924
PRDX2	LTBP4	0.278319585775167	0.011275303101282793	-0.179142555735984
FA12	ALBU	0.4124853294128324	4.6871277584285526e-05	0.275504745155309
IGHM	IBP6	0.32564458490543224	0.004538626113914466	-0.0461173925591721
IGKC	HEP2	0.2465869285755262	1.2187994802154407e-05	0.13538834064508
PGBM	AFAM	0.3134474105595378	0.024787976637431597	-0.0498950666771657
FHR3	SFRP4	0.29853451699692585	0.024787976637431597	0.0581885967546654
APOA2	A1BG	0.42388818265118305	9.687166997079206e-10	0.235792855408004
SAMP	TRYB2	0.26057554573248887	0.024787976637431597	0.0769078456381846
A1BG	FBLN4	0.3207426941098758	0.004538626113914466	-0.113921491433551
SRP14	SDF1	0.3101529604226659	0.024787976637431597	0.107747195430888
ITB2	TENA	0.33622337266478225	6.289954883287451e-13	0.291620320198872
SPRL1	HRG	0.38389506452462097	0.024787976637431597	-0.121616504318359
ANX11	CATB	0.27096891187120925	0.024787976637431597	0.0853938686916839
HTRA1	LTBP2	0.3606295218901531	0.024787976637431597	0.0293456773119317
CD14	SFRP3	0.32529774182599935	0.011275303101282793	-0.175957815509218
IGKC	SPON1	0.3048074225739384	0.024787976637431597	-0.00549304174743315
SDF1	HGF	0.3643353132678513	1.287664783146033e-14	0.265548029554838
FBLN5	PEPD	0.32308400804742865	0.0016539638887235505	-0.0615388691278435
PGCA	CO3A1	0.3494653601984882	0.011275303101282793	0.225623486058187
S10A6	ANXA2	0.3609380373383804	4.6871277584285526e-05	0.228037367324473
S10A6	ANXA5	0.44626880048156037	6.599857209730753e-07	0.381185580584817
GRP75	CMA1	0.31275264072218	0.0016539638887235505	0.195744655730798
CATL1	CLC11	0.2974148986238646	6.289954883287451e-13	0.00697941898101351
CO6A1	OLFL3	0.3475052062036836	0.00016656349631968234	0.29485620778628
SRP14	APOD	0.37342736874226923	0.004538626113914466	-0.172978653229724
VWF	APOA4	0.2513221992990436	0.024787976637431597	-0.0589856037779818
ADIPO	FST	0.35018020379548326	0.004538626113914466	0.178522173313647
ANXA6	PROP	0.3163281830265048	0.0005479767135168948	-0.0506883685167987
SAP	APOC2	0.3126915687844447	1.420088137212038e-07	-0.077402724557096
IGJ	CADH1	0.32848014758729277	0.024787976637431597	0.0866244688853074
S10A4	CRIP2	0.43842276920069967	0.0	0.418671494068229
PGBM	SAA4	0.2767022595676941	0.0005479767135168948	-0.0931706565458774
VINC	LAMB1	0.34204662467707153	0.0016539638887235505	0.132419940009932
IGLC7	IGHM	0.2747713744956807	0.0005479767135168948	0.131185740304132
COCA1	TETN	0.37782511836244725	0.00016656349631968234	0.193163956637072
PRDX2	MFGM	0.34502395141277603	0.004538626113914466	-0.195956324348647
CLUS	CATS	0.3458007666238944	0.00016656349631968234	0.00176897215373063
SFRP4	TINAL	0.2576379996451239	0.0016539638887235505	0.156976088815122
ADIPO	FA9	0.33241737253525755	0.024787976637431597	0.267145807685825
KLKB1	PRG4	0.34978883146625184	0.011275303101282793	0.112761828899878
ANXA6	LEG1	0.39013612875903864	0.024787976637431597	0.289165403600124
CO6	IGJ	0.296502474698445	0.00016656349631968234	0.0659177816608152
PLMN	TAGL2	0.4077148201398005	0.024787976637431597	-0.147796670691527
LUM	TRYB2	0.3245271298846925	2.7172139559783925e-11	0.215632593497861
PEDF	PA2GA	0.32095206630546996	0.024787976637431597	-0.000150755978631867
SRPX2	CATD	0.3565744123751993	0.024787976637431597	-0.165962127365746
CATG	FETUA	0.29761023007815235	0.011275303101282793	-0.0737996904107546
CO6A1	CO6A2	0.8008099774025063	0.0	0.811796630001177
CO6A1	CO6A3	0.8117467532059284	0.0	0.775839307503918
FIBA	MFAP4	0.34918429526193884	0.004538626113914466	-0.075710494784189
OLFL1	CD59	0.33478893273098187	0.024787976637431597	0.136220362937661
CD14	GELS	0.2440830480070485	0.0005479767135168948	0.152534136028225
PRDX1	TIMP2	0.3975218308680852	0.0005479767135168948	-0.0745032718537847
APOM	HPTR	0.3615605229141403	9.687166997079206e-10	0.368952534655275
CD59	LAMA4	0.33287484584956717	4.233902453937778e-12	0.153645757186924
SPRL1	FA9	0.4294361164568988	0.00016656349631968234	0.293545742541523
S10A6	LEG1	0.40280857355069516	1.420088137212038e-07	0.202129663045789
COMP	LRP1	0.249208209703234	0.0005479767135168948	-0.0138889697238836
PLMN	PROS	0.42548156780806373	0.0	0.294973897027976
ITB3	VTNC	0.36475975392533433	0.011275303101282793	0.185971902058208
MFGM	POSTN	0.2914436758283023	0.024787976637431597	-0.0380705082267415
ANT3	F13B	0.30322577726191247	0.011275303101282793	0.0628886732344602
AMBP	MMP12	0.26848495828885677	4.6871277584285526e-05	-0.0463073111079896
PDIA1	CYTB	0.44990810132650233	4.233902453937778e-12	0.428786180412121
ANXA4	S10A6	0.3547927224376348	0.0016539638887235505	0.245786548548225
ANXA4	S10A4	0.39867734307621644	9.036972386552837e-14	0.396092310376826
IGHG3	APOD	0.35010267513085735	0.004538626113914466	0.190892009214328
HPTR	HDGR3	0.3458935087057602	0.011275303101282793	-0.182791702186418
APOC3	CFAD	0.29957862054297507	0.024787976637431597	-0.0665867705050861
TRFE	A1BG	0.647045326908527	0.0	0.453339799037241
LECT2	OSTP	0.3227327674484695	0.0005479767135168948	-0.0706143936223278
TENA	MSRE	0.3005990489686892	0.00016656349631968234	0.179145725279338
CATZ	C1S	0.298301379619474	2.936363295324155e-06	-0.0445592933164514
S10A6	PRG4	0.3680879722668068	0.024787976637431597	-0.0400836969729439
SFRP4	SRPX2	0.3518157376713794	0.024787976637431597	0.0207833910812634
ITB3	ITGBL	0.3197982466373268	0.011275303101282793	-0.0436523654550694
TRFL	SRPX2	0.3320041027575974	1.420088137212038e-07	0.081215267906456
SOST	FCGBP	0.26863925266550637	0.011275303101282793	-0.103398890853777
OLFL3	CFAI	0.3234275043949443	0.024787976637431597	-0.100720379391046
PRG4	CO6A2	0.2702437408297304	0.024787976637431597	0.0616584922744166
B2MG	CATL1	0.3143124388063724	0.011275303101282793	0.198575337454458
ICAL	S10AA	0.4689015713094436	0.024787976637431597	0.277021661277672
CATG	LUM	0.2859135753572225	0.0005479767135168948	0.0585274676416849
F13A	LG3BP	0.3190686154357576	9.036972386552837e-14	-0.132050667387535
ITB2	FINC	0.33771646178740383	1.2187994802154407e-05	0.242762154687443
FHR5	TRYB2	0.27737581945750606	0.024787976637431597	0.12018400590046
COMP	PGS2	0.2540221056801396	4.6871277584285526e-05	0.177936976896239
QSOX1	APOA2	0.38126729151703576	0.024787976637431597	0.0297494649988802
IC1	A1AG1	0.44845232866523876	0.004538626113914466	0.280953907732433
OMD	APOA	0.28022038841580954	0.024787976637431597	0.0664634981234801
APOC1	PEPD	0.3461390145511754	4.6871277584285526e-05	-0.146305408407368
FHR3	CO4A1	0.27946240913505854	0.024787976637431597	0.156300556745064
VWF	ITB1	0.3127780205976912	0.024787976637431597	0.116803880783772
FIBA	FCN3	0.3716131456201203	1.2187994802154407e-05	0.290336042938919
COCA1	FBLN2	0.4151138797005869	0.011275303101282793	0.364509947979632
COCA1	FBLN1	0.3875419355048208	9.687166997079206e-10	0.246189292360047
PGS1	SRPX2	0.33269964303688304	0.011275303101282793	0.238520273313798
CO5	CO7	0.433784069730387	4.233902453937778e-12	0.369965458473941
FA10	IBP3	0.6542350527456762	0.0	0.598804585428213
PGBM	PCOC1	0.31101896444118476	0.024787976637431597	0.129967361399897
VTDB	A1AG1	0.38718323029535273	6.599857209730753e-07	0.266844120745001
LBP	LTBP2	0.2661742999023825	0.024787976637431597	-0.124101620749217
SAMP	CFAB	0.2887323733667274	0.011275303101282793	0.151693464807746
ITB1	ADIPO	0.33094434860984606	6.599857209730753e-07	0.187148851546963
SPON1	FCG3A	0.3892992642172962	0.004538626113914466	-0.127887171295818
HDGF	VINC	0.38732730017597017	0.024787976637431597	-0.00564831750774418
CO8A	PLMN	0.37763514020064365	2.936363295324155e-06	0.240708947740514
FGL2	GAS6	0.4830099700519022	0.0	0.372746861853655
KLKB1	CFAI	0.40192639918556977	0.0	0.388155539757002
HGF	ITGBL	0.4212923915865691	0.024787976637431597	0.313364155458443
PGCA	A1AT	0.3139549058241676	0.0005479767135168948	-0.12783938482719
GRP75	PEDF	0.3202036013117144	4.6871277584285526e-05	0.00539904440414984
PA2GA	C1QA	0.27523327798907943	0.024787976637431597	0.0732739743861673
FIBA	FCG3A	0.3542247928002192	0.024787976637431597	0.0660807316462893
SAA4	CYTC	0.2776706729161359	0.011275303101282793	-0.00275636752488648
CBPA3	CFAD	0.28061950289868315	0.0005479767135168948	-0.0797207309620677
ITIH2	APOM	0.45926350990868914	0.0	0.371045490670254
SLPI	OMD	0.32609050201204526	0.011275303101282793	0.167551337999369
APOA1	PEPD	0.4141612417184823	0.024787976637431597	-0.00731454132673031
TARSH	DERM	0.3878754051218787	0.00016656349631968234	0.253299839746945
CADH1	COIA1	0.32014622954517524	1.287664783146033e-14	0.144519855628212
AEBP1	TARSH	0.44025411385619617	0.00016656349631968234	0.250028333666451
CAPG	TETN	0.28320111421092053	0.004538626113914466	-0.0390953550427859
ANXA5	FIBG	0.45326605331477804	2.936363295324155e-06	-0.200395525623214
CD5L	CYTC	0.2945759610694741	0.024787976637431597	-0.0302220496284131
FBLN4	DEF1	0.3075499938113161	0.011275303101282793	0.0208037378175152
ITGBL	MIME	0.3907829286723853	0.0005479767135168948	0.200022443735897
ITIH2	APOD	0.44318935702906676	0.024787976637431597	0.324743679959909
SFRP2	SPON1	0.3515129237148499	0.024787976637431597	0.146186231385409
A4	IGF2	0.49095324766818194	0.00016656349631968234	0.414266491412323
CBPB2	APOA4	0.3261194235869777	1.287664783146033e-14	0.14875540315771
C1QA	OLFL3	0.2537393548176364	0.024787976637431597	0.171251537696732
KLKB1	CERU	0.36384719989038944	2.936363295324155e-06	0.233519757037899
ANXA5	FHR2	0.3322191657742686	0.011275303101282793	-0.0934110179372768
SDF1	LAMA5	0.2794979575063099	0.011275303101282793	0.191354576998237
HPT	ALBU	0.3462929455452519	0.024787976637431597	0.229833100499231
FHR3	HPTR	0.2720548369516439	0.011275303101282793	0.0691545678017915
BCAM	VWF	0.2784580619761172	0.011275303101282793	-0.0223637964563436
SMOC2	CO5A1	0.428341630576242	1.420088137212038e-07	0.246069825473902
LUM	HDGR2	0.30697597664933746	0.004538626113914466	0.136140716391527
SFRP2	IGKC	0.30533206227949405	0.011275303101282793	0.0418133349318018
PDIA1	SPRL1	0.3739175641083301	0.004538626113914466	-0.143061760118462
FCG3A	SDF1	0.3247192852288772	0.004538626113914466	-0.124583343542843
LTBP2	FGL2	0.3560100096923884	2.936363295324155e-06	0.212912077834397
TRFL	IBP6	0.30886158494243315	0.024787976637431597	-0.0426685448347377
CO6A3	SFRP2	0.3345067114360238	0.004538626113914466	0.158979019393577
CO6A3	SFRP3	0.3312655629160655	0.024787976637431597	0.0668818509798098
CATZ	ICAL	0.3284228851261036	0.024787976637431597	0.284889911358879
CXCL7	ITIH1	0.23449531722134692	4.6871277584285526e-05	0.014956536185491
SULF1	PLMN	0.3129148027097547	0.024787976637431597	0.00213824856450138
CO1A1	CO5A2	0.6513499991369726	0.0	0.504454507880075
ANXA2	TTHY	0.3587314797870193	1.2187994802154407e-05	-0.0471889852535336
APOC2	C1R	0.28915576252555947	0.004538626113914466	0.152982756777281
ANXA2	CATZ	0.3592903842386989	0.0	0.274279920114132
MUC18	CO8B	0.3037079153128729	0.0016539638887235505	-0.206526314811657
C1S	BCAM	0.26577945522733337	0.004538626113914466	0.0895196479079206
PTN	APOC2	0.2560145565834543	0.011275303101282793	0.0772636960920945
SOST	HGF	0.3592714721530753	0.004538626113914466	0.222214847258763
ICAL	THIO	0.4177800890962754	4.6871277584285526e-05	0.3244021593085
SAP	CATB	0.40916184587794824	0.024787976637431597	0.303727876047138
S10AD	PLMN	0.35134915054446875	0.024787976637431597	-0.0700579329679714
TENX	LAMA5	0.3416240342145663	0.024787976637431597	0.264688657525723
SOST	MFAP4	0.29508527918802613	4.6871277584285526e-05	0.148865053713831
LAMA4	LTBP4	0.3225126441336902	0.011275303101282793	-0.04841386407702
S10AD	CERU	0.3182043963251937	1.2187994802154407e-05	-0.203867226557852
FCG3A	FBLN1	0.3770363857457323	2.936363295324155e-06	-0.0887739797699965
FCG3A	FBLN3	0.3831452307623291	0.024787976637431597	-0.200626337741524
FCG3A	FBLN5	0.384077338111602	9.687166997079206e-10	-0.198216071850161
SOST	GRN	0.31919108457942447	0.011275303101282793	-0.0735141543496867
APOC2	IGHA2	0.301232584330121	0.024787976637431597	0.0190585505765327
HGF	FCG3A	0.3752046981510709	0.00016656349631968234	-0.211172564887694
SPON1	ECM1	0.29978060764773634	0.0005479767135168948	-0.00847081020710541
VTDB	TRFE	0.7078838433871989	0.0	0.602312842609085
CFAI	HDGR2	0.33445393650952127	0.024787976637431597	0.00457012943667864
LTBP4	CPXM2	0.4120133165724875	0.004538626113914466	0.165385068826709
CYTB	SAMP	0.3413518799927535	0.004538626113914466	-0.205885738176002
MMP9	APOH	0.33251958261909403	0.0005479767135168948	0.232863381717845
IGHD	TIMP1	0.3085326853607613	6.599857209730753e-07	0.126123694634867
CATZ	CO6A1	0.28967263003568455	0.024787976637431597	-0.0367573006756342
S10A4	FHR2	0.37859474441589946	0.0005479767135168948	-0.153805867040133
LEG1	C1QC	0.34485943827559346	0.004538626113914466	0.179549944754943
ECM1	IGLC2	0.37892363163865167	0.024787976637431597	0.149221882036351
CO1A1	OLFL1	0.34062266185116263	9.687166997079206e-10	0.193894711380732
TRFL	CO2	0.25755067862815195	0.024787976637431597	-0.111986821230495
CO3A1	CO1A1	0.8928922664955418	0.0	0.81237094652666
FBLN5	FRIH	0.3407532403562329	0.004538626113914466	-0.164130617914688
ANXA2	OLFL1	0.41200498735662444	0.00016656349631968234	0.162429257025258
ANXA2	OLFL3	0.39333970062429763	0.024787976637431597	0.0405612152455838
CO6	CO7	0.5173012181450236	0.0	0.580387966898318
CO6	CO5	0.4498087313478833	0.0	0.42466048354716
S10A4	FIBG	0.4724313851330795	0.00016656349631968234	-0.254314801591459
FHR1	PCOC1	0.3014542137799202	0.011275303101282793	0.0370966131925571
HTRA1	LYSC	0.3397937519842124	0.0005479767135168948	0.213207563803374
APOA2	FCG3A	0.3124071016139558	0.0005479767135168948	-0.000937492692231342
PRDX2	ITIH4	0.314331416487283	0.024787976637431597	0.184438822567476
CXCL7	CMA1	0.29565731930775924	0.00016656349631968234	-0.00194315968970463
MFGM	QSOX1	0.3186111710573391	0.024787976637431597	0.0423970899314004
CD14	C1QC	0.2728903759077087	1.420088137212038e-07	-0.101558561309121
TENA	CO1A2	0.28138121320401943	0.024787976637431597	0.0483308994734377
SPRL1	CFAH	0.35605130740825636	0.004538626113914466	0.0192001728165303
APOM	SRP14	0.40365079765155204	4.6871277584285526e-05	-0.164714119045558
A1AG2	KNG1	0.3560033447471428	9.687166997079206e-10	0.0721282876392622
PGBM	A1AT	0.38281030769533747	0.024787976637431597	-0.140392780730701
CO6A2	COEA1	0.34844905393079423	0.024787976637431597	0.160237507962284
IBP7	OSTP	0.31457959177069383	0.024787976637431597	0.0680676541660704
CO6	SRP14	0.3914804226650316	0.004538626113914466	-0.152522323767949
SRPX2	PCOC1	0.2978281734395408	0.011275303101282793	0.212868810538599
BGH3	MIF	0.334254256680736	0.00016656349631968234	0.137883506743426
FBN1	HPTR	0.2991049050304874	1.2187994802154407e-05	-0.0707641282219988
FCN3	FHR2	0.3354955801695304	0.011275303101282793	0.230267396665504
CO5A1	LRP1	0.2894592273477216	0.024787976637431597	0.257895931338513
BCAM	TENX	0.3393684888087457	0.024787976637431597	0.223240669148146
GAS6	FRIL	0.43470132002876755	5.426742291092523e-09	-0.18500312297434
SOST	IBP5	0.40245734487939117	6.599857209730753e-07	0.176341318461533
ZA2G	HEMO	0.5992464240981653	0.0005479767135168948	0.473746917346891
LECT2	FA9	0.2462135085024295	0.004538626113914466	0.0559570165998702
OLFL3	CO8B	0.28616867676004204	0.00016656349631968234	0.0386902293345216
TAGL2	FIBG	0.38016341562418454	4.6871277584285526e-05	-0.146183918219864
SFRP4	IPSP	0.24710132108964475	0.004538626113914466	0.132069384655769
LEG1	CO6A2	0.32281651005502693	0.0016539638887235505	-0.0972215918377109
LEG1	CO6A3	0.3880142084992658	0.011275303101282793	-0.0872575031552099
FBLN1	A1AG1	0.3723862186161278	2.936363295324155e-06	-0.210903430664985
CD14	GRP75	0.35866335072374816	0.00016656349631968234	0.281932264451618
A1AT	LRP1	0.37179372270126543	0.024787976637431597	-0.0826275396915634
IC1	CBPA3	0.2531925440325202	0.024787976637431597	-0.0131372794043878
LTBP1	A4	0.4506979248622197	0.011275303101282793	0.25230647016043
PA2GA	FRIH	0.2258302772868998	0.024787976637431597	-0.0431319197336054
CATS	SRPX2	0.3390310218447043	6.289954883287451e-13	-0.00823724850295949
ADIPO	FGL2	0.32472034020169915	4.6871277584285526e-05	0.269605748866462
SLPI	IC1	0.35206431614839356	0.024787976637431597	-0.00619143484774389
FIBA	SRP14	0.3346231730184342	0.0016539638887235505	-0.192649556939688
IC1	YBOX1	0.33079293846111146	0.0005479767135168948	-0.181067081964727
SODE	PCOC1	0.3981696301156838	0.004538626113914466	0.320358887549813
A2AP	CO4B	0.32119778841258906	0.024787976637431597	0.257123511973542
FBLN1	C1R	0.30996226102806623	6.289954883287451e-13	0.160313080437286
CO6A1	ICAL	0.2725013094964737	0.0016539638887235505	-0.0688067563299228
HGF	MGP	0.4045846932132058	9.687166997079206e-10	0.414107087794722
COIA1	MFGM	0.42977228801047884	0.011275303101282793	0.265162742274241
FIBB	SMOC2	0.3851907449902128	0.011275303101282793	-0.108685764594518
LTBP2	CO9	0.3400592337535041	9.687166997079206e-10	-0.0409427863397241
PEDF	ITIH1	0.23472738604575621	0.024787976637431597	0.0110372078130818
C1QC	C1QA	0.6864717648495846	9.687166997079206e-10	0.593383765749611
SAP	GAS6	0.37418481589141067	0.024787976637431597	-0.132330251185748
ITB2	FRIH	0.39943845515776244	2.936363295324155e-06	0.252911584495704
YBOX1	GRP75	0.3442680650053283	0.004538626113914466	0.243316976505287
FA9	PROC	0.5980082062469028	0.00016656349631968234	0.556565492729628
S10AA	HPTR	0.3463842439857249	0.024787976637431597	-0.111726159456334
A1AT	HEP2	0.34192322434957045	0.0016539638887235505	0.130946647615294
BCAM	PGS2	0.2594535805852433	0.024787976637431597	0.00320360979758973
SLPI	HPT	0.2822276812732758	0.024787976637431597	-0.0792872510931025
A1AT	HEMO	0.6910883569301892	0.024787976637431597	0.50921108667229
IGKC	CO4A2	0.3190882687163119	0.011275303101282793	-0.023569529966714
