Regulator	Target	MI	pvalue	directionality
CO4A1	SLPI	0.43216027021536557	8.096940043094002e-05	0.3717678167524
PGCA	ANXA4	0.3073426018455758	0.007887110080537857	0.141557052643667
LAMA4	CO4B	0.28595794633664456	0.04063898300798119	-0.111666590442279
CD14	TTHY	0.5425288096828503	0.0009678969456961303	0.410750054065057
SDF1	CO8G	0.3511179795142548	0.04063898300798119	0.175783863736194
FHR1	ANX11	0.326165735432051	0.04063898300798119	-0.10353525268633
SMOC2	SPP24	0.3307702553336804	0.019017977014772886	0.119831620123615
LEG1	CO1A2	0.37821859675794717	0.04063898300798119	0.0645224756258283
APOC4	IC1	0.35041540546478195	0.04063898300798119	-0.107988625577385
RARR2	FCGBP	0.22066271715492589	0.04063898300798119	-0.0185417284324697
SFRP2	CO5A2	0.28825896763574993	0.04063898300798119	0.0340268235796
S10A9	APOC4	0.40038365638528334	0.019017977014772886	-0.0810076413323837
APOA2	VTDB	0.4918184954409881	9.964985446294464e-14	0.398319642475787
LUM	CRAC1	0.34689130305351534	0.007887110080537857	0.0241323245905576
CD97	S10AB	0.341599873325302	0.019017977014772886	0.191244009613418
CO5	ZPI	0.4359802091111966	0.019017977014772886	0.186670047286413
SERPH	CO5A3	0.4033354830557803	0.04063898300798119	0.15669206684114
A1AT	IGHG1	0.4444333734594133	0.0002936860594511346	0.279128417248331
PXDC2	QSOX1	0.36883393338681153	0.04063898300798119	0.191024021817458
PEDF	TR11B	0.5263808387706335	1.062970938037226e-06	0.349668748483458
CRIP2	FA10	0.31262322420580474	0.04063898300798119	-0.0127120123463151
AACT	HORN	0.2797026334104098	0.04063898300798119	0.048809634588315
AGRIN	OSTP	0.2513319950425634	0.007887110080537857	0.00551300532621651
SFRP3	CD97	0.2196788918195054	0.04063898300798119	0.0949636167403098
CO8A2	TIMP2	0.32112288208278833	0.019017977014772886	0.182974015427649
CD97	APOA	0.27328272259046166	4.843627017342996e-06	0.00745852690112945
VWA1	GRP75	0.29318317801344557	0.04063898300798119	0.120871120698233
ECM2	HPLN1	0.3538915570786593	0.04063898300798119	0.207598407138649
A2MG	IGHG1	0.38813460310756065	0.007887110080537857	0.273167978097357
ITIH3	GRP75	0.2788918043906217	0.04063898300798119	-0.00664759941100472
ANXA5	S10A4	0.4561040728500672	8.096940043094002e-05	0.289715599124389
ANXA4	HMCN1	0.27867079623801133	0.04063898300798119	0.148132053520148
FHR5	EMIL1	0.25226784213211123	0.04063898300798119	0.0180754351738475
SULF1	PDIA1	0.33728114185367863	0.007887110080537857	-0.0904843871592125
MEGF6	SAA1	0.3029698007793777	0.04063898300798119	0.0937503008723652
POSTN	ANT3	0.26360201343660705	0.04063898300798119	-0.129182289397102
APOC1	LUM	0.2548677638576719	0.04063898300798119	0.0134730716462918
S10AA	MXRA5	0.34806425873022057	0.04063898300798119	0.148716323918525
F13A	MFAP4	0.3117459720061194	2.2458822249047097e-10	-0.00612199010348332
LTBP1	IBP7	0.3796304801080808	0.04063898300798119	0.415545589324555
LTBP1	IBP3	0.3727614364872884	0.04063898300798119	0.22966179043168
SAA1	APOA4	0.32312392539218404	0.007887110080537857	-0.0806350657078083
APOA2	MSRE	0.3355759311662106	0.04063898300798119	0.0397311405520362
GANAB	ITAM	0.30661229742511314	0.04063898300798119	0.266469554912186
CAD13	COIA1	0.4959645091080014	0.0009678969456961303	0.296917236340211
APOC3	PROC	0.41555250846720665	1.062970938037226e-06	0.354194383071071
APOC2	ITAV	0.2830557242964758	0.002924214074144601	-0.00622345373581804
OSTP	A1BG	0.339431418717409	0.04063898300798119	0.0004901778059489
MUC18	GDN	0.28376091330623215	0.04063898300798119	-0.0992145110518776
FBN1	ITIH4	0.34295361499334526	8.096940043094002e-05	-0.170668623899999
FCGBP	BGH3	0.3473821119039446	0.04063898300798119	0.14151594594276
IPSP	CADH1	0.30691051863677105	0.0002936860594511346	0.208288975755943
ANXA5	AACT	0.3021176626893034	0.0009678969456961303	-0.0444328177579817
S10AC	NID1	0.4164802181501419	0.04063898300798119	-0.167981377398971
APOC3	CD109	0.3561292788666597	0.04063898300798119	-0.0987480086975148
CD44	SULF1	0.3619736921213743	0.007887110080537857	-0.0702222488918168
SLPI	DERM	0.4584451573418484	0.0	0.486189282698922
PCYOX	EMIL1	0.27517346363729167	0.019017977014772886	0.0386681979289209
FA12	OLFL3	0.280822124555758	0.04063898300798119	0.0220059712758156
TENX	C1QA	0.30128139408613674	4.1958770679809974e-08	-0.0840466082439563
TIMP1	KLKB1	0.48964246078633455	0.0002936860594511346	0.468781124977849
COCA1	TENA	0.3504462536672509	4.843627017342996e-06	0.0753299878184779
RARR2	BGH3	0.2666117908241684	0.0002936860594511346	-0.153774994033869
FIBB	LEG1	0.49848960849819757	0.002924214074144601	-0.173404202990947
S10AA	TAGL2	0.31114030356894445	1.062970938037226e-06	0.203387012659461
S10A4	S10A6	0.42631931797549993	2.2458822249047097e-10	0.333194986086436
PON1	SAA4	0.5024108789554536	0.002924214074144601	0.449656644241291
TARSH	PPT1	0.35075462908969446	0.019017977014772886	-0.113291268073955
CO8A1	PRG4	0.307772800322249	0.04063898300798119	0.111341590242884
FHR1	CFAD	0.30281429374610463	0.04063898300798119	0.218610877325123
OLFL3	MUC18	0.19423271781362894	0.04063898300798119	-0.0440914240679751
B2MG	CO1A2	0.3555908808163111	0.007887110080537857	0.0412730101728086
LAMA4	LEG3	0.37188987474548574	0.04063898300798119	0.244872404543327
LAMB2	SPP24	0.3217182207187994	0.04063898300798119	0.121231273099076
IGJ	MUC18	0.2539327099360677	0.019017977014772886	-0.110736955882493
THSD4	TIMP2	0.41137584431862007	0.0009678969456961303	-0.0386481493408869
CO3	ZPI	0.34250706673242287	1.3472419865164454e-09	0.272456362700534
COCA1	LAMB2	0.37402822528839824	0.019017977014772886	0.246767973460738
PROP	S10AA	0.2927758384263908	0.019017977014772886	-0.0407757456253925
FA12	ALBU	0.3455997080825215	0.0002936860594511346	0.149326537017039
CLUS	SFRP3	0.30118636282134925	0.019017977014772886	0.191331377552272
CO8A2	APOB	0.41835421325667177	0.04063898300798119	-0.166253120407798
APOA2	A1BG	0.4881915534003973	7.740224272696345e-09	0.332570779096995
CRLF1	PLIN2	0.27764863011501284	0.007887110080537857	-0.043206946459873
AMBP	KNG1	0.3071601032091419	4.843627017342996e-06	0.156134170498063
VINC	CLC11	0.37658490550922635	0.04063898300798119	0.103169414764552
PDIA1	ZPI	0.32842395973262634	0.04063898300798119	-0.132713038627667
VWA1	PODN	0.3785756845240045	0.0	0.274023560639802
S10A6	ANXA2	0.39315876971292507	2.1802350213112656e-07	0.169970196065494
S10A6	ANXA5	0.38890159738822866	4.843627017342996e-06	0.259544239030978
ITB1	IGHA1	0.3840775031621047	0.019017977014772886	-0.0201810231988481
SDF1	CD97	0.3320184897446081	0.002924214074144601	0.000669033861393283
CD97	CO1A2	0.3510227271043903	0.019017977014772886	-0.106053911140602
TIMP2	TSP2	0.40224404674664993	0.007887110080537857	0.279691990168853
AGRIN	TENX	0.34471914113543356	0.04063898300798119	0.170241292889999
IGJ	FHR5	0.23197124837469105	0.04063898300798119	0.0676245945650389
CO6A1	OLFL3	0.3577188892517953	0.007887110080537857	0.168433154606366
PLIN2	SFRP3	0.2819548662157258	0.04063898300798119	-0.0824467129165818
ECM2	TIMP3	0.44405002727788007	4.843627017342996e-06	0.114669892769993
VWF	SDF1	0.38133003924254755	2.1802350213112656e-07	-0.000542562828587861
VINC	LAMC1	0.39333204006589906	0.002924214074144601	0.271556153380939
CO4A2	IBP5	0.3093771829311791	0.04063898300798119	0.27453715522235
CO4A2	IBP3	0.38060985113751616	0.002924214074144601	0.253576341525016
PLTP	LRP1	0.3671331438037495	0.007887110080537857	0.214048807896892
S10AB	GELS	0.36257488924681675	0.04063898300798119	0.130923229855542
GDN	CO3	0.3665963147848372	0.002924214074144601	0.0370788363376607
IC1	APOL1	0.4842650118770431	0.04063898300798119	0.311217818818351
EMIL1	TETN	0.24750527299010666	0.0009678969456961303	-0.0440638244707262
ITAV	FINC	0.3129609054112061	9.964985446294464e-14	0.268190686843419
ITAV	SOST	0.2679586433073713	0.002924214074144601	0.0452832066806694
CO4A2	APOC4	0.36370530977750953	0.04063898300798119	0.114070571177081
ITIH3	PROC	0.4017477446349537	0.04063898300798119	0.244065963688022
APOC3	FA9	0.4093329439385472	0.0009678969456961303	0.218659928351697
FIBG	ANXA5	0.4106821308973722	4.843627017342996e-06	-0.0931033260178956
PRDX2	TIMP2	0.29746795299766515	0.007887110080537857	0.144678141073099
ANXA6	LEG1	0.4847029606497846	0.04063898300798119	0.246792679623714
FINC	APOC2	0.29271292124576487	0.04063898300798119	0.0356162224683309
MGP	COGA1	0.42376816815686974	0.0	0.419429774649324
LUM	TRYB2	0.2929592268167977	0.019017977014772886	0.124089453801494
CO8G	SAMP	0.30368661417672155	8.096940043094002e-05	0.242296976476633
CO6A1	CO6A2	1.402427240425309	0.0	1.09636562612831
CO6A1	CO6A3	1.1271599418234128	0.0	0.887310004888553
APOC2	LAMC1	0.317415576514826	0.007887110080537857	0.0854308490439509
SFRP3	PPT1	0.2784191097246258	0.04063898300798119	-0.0354956764548707
LEG3	SMOC2	0.357230345062302	0.007887110080537857	-0.0596727453367347
PCOC1	FHR3	0.3148398382650792	0.04063898300798119	0.0945629731609051
GELS	EDIL3	0.3968541911360612	0.04063898300798119	0.161612354369304
FBLN5	CATG	0.2354786208051706	0.04063898300798119	-0.138948531215569
TIMP3	F13B	0.2986384853843595	0.04063898300798119	-0.0485193782343526
ITIH5	LOXL1	0.32041162285043007	0.04063898300798119	0.148487053478728
PA2GA	CO4A2	0.3578831125694588	0.007887110080537857	0.131320169632954
ASPN	CTHR1	0.4457449478059237	0.04063898300798119	0.275935167100172
CAD13	IBP3	0.4581918543432059	0.0009678969456961303	-0.0293223931525306
FGL2	CATF	0.31048659835517517	8.096940043094002e-05	0.177518289840468
PEDF	FHR1	0.3890900293400939	0.0002936860594511346	0.219773916708681
PRDX1	TIMP3	0.3360956493566034	0.04063898300798119	0.160682572267452
APOH	IBP3	0.30895709556989914	0.007887110080537857	-0.124868836418281
CYTC	APOA4	0.3755661462443092	0.04063898300798119	0.259273528330775
ANGL4	ALS	0.30077416415710295	0.002924214074144601	0.155309251484929
FINC	C1S	0.30462692821433085	0.04063898300798119	0.000804501350220525
PPT1	PXDC2	0.31914175243944026	5.1381816171122964e-12	0.26101613415763
COMP	LRP1	0.3102025057287542	0.019017977014772886	0.154065442200477
OMD	FHR2	0.2967247795526659	0.0009678969456961303	-0.0517857707646881
AMBP	MMP12	0.24499218179976412	0.007887110080537857	-0.0375125455537433
APOC1	SAP	0.33436002064440334	0.002924214074144601	-0.115712983635162
ECM2	LG3BP	0.29968876791754395	0.04063898300798119	0.170734693558011
SFRP2	PLIN2	0.26870752105814055	0.0009678969456961303	0.0285419249136197
ELNE	CD5L	0.22873077001697814	0.04063898300798119	0.0226834894922054
ITA1	COIA1	0.4517028660548659	0.04063898300798119	0.363687291211234
IGHG3	APOE	0.2352653114070461	0.007887110080537857	0.0576307538336071
CATZ	CO3	0.3085821593274625	0.04063898300798119	-0.074484250001347
CCL18	TETN	0.27213726225847357	0.002924214074144601	0.0508241133412651
LYSC	IGHG2	0.31053023058844736	0.002924214074144601	0.158239091463897
TENA	MSRE	0.36323974617502236	4.843627017342996e-06	0.228805968940918
COLA1	COGA1	0.5786386599470374	0.0	0.550943770739673
TR11B	CD59	0.32635089506183795	0.04063898300798119	0.0513973393492016
FIBB	CFAD	0.3704457151119233	0.019017977014772886	-0.0875445057630026
SDF1	TR11B	0.4195788388888735	0.04063898300798119	-0.00846778752878325
SOST	FCGBP	0.27702122203456064	0.04063898300798119	-0.00262382259608972
LYSC	A2AP	0.39315542301092216	0.04063898300798119	-0.0925016255519999
ITB2	SODE	0.35124190249927273	0.04063898300798119	-0.129484966108364
THRB	FINC	0.3466166702175748	0.04063898300798119	0.0150737596261585
MARCO	S10AB	0.27032716440348287	0.0002936860594511346	0.181524039241391
PROC	MARCO	0.3183494835345698	0.007887110080537857	-0.101387718845232
IPSP	ECM2	0.3530322911301049	8.096940043094002e-05	0.270631150761425
CFAB	FHR1	0.3424975208598469	8.096940043094002e-05	0.317397076890037
SFRP3	SFRP2	0.3143469193304134	0.04063898300798119	0.0560339478271916
PCOC1	ALBU	0.3707488545324177	0.0	0.348595844144384
IGHG2	CO4A1	0.35828060227434094	0.04063898300798119	0.0252347984057518
B2MG	MMP2	0.33840176862619925	7.36962729647598e-13	0.112366743140581
TRYB2	FHR1	0.2539763485571115	0.0002936860594511346	-0.0568913393651159
VTNC	GRP75	0.2581175356959333	0.04063898300798119	-0.0403546809824321
S10A4	PLIN2	0.3884994231089446	0.007887110080537857	-0.204907728772496
COMP	PGS2	0.2307674244080952	0.002924214074144601	0.156883329600976
QSOX1	APOA2	0.5765397480798848	1.3472419865164454e-09	0.403588591917618
QSOX1	APOA1	0.5533162878004224	0.019017977014772886	0.368333133778999
IC1	A1AG1	0.48376025353864777	0.04063898300798119	0.297867347411326
MEGF6	FCN3	0.41217366432282193	0.04063898300798119	-0.181118791965768
FHR3	CO4A1	0.3013029543837289	0.007887110080537857	0.0988836137365861
ANGI	FIBG	0.41130469967745514	0.04063898300798119	-0.181324803556068
TR11B	SULF1	0.5217838802816909	8.096940043094002e-05	0.326023303858043
KNG1	FRIL	0.3482245845274686	0.019017977014772886	-0.140444913393152
ANGI	SODE	0.3508565602755042	0.04063898300798119	0.238388556625743
TSP2	THSD4	0.37300513581970157	0.04063898300798119	0.0505947329524132
CO5	CO7	0.4386261488815675	2.0533923676087986e-05	0.368482815338207
AMPN	A1BG	0.3139915003745437	0.04063898300798119	0.150284130960258
S10A9	MARCO	0.3789072776317237	4.1958770679809974e-08	0.182931680846982
SODE	CO4A1	0.4297627653849684	0.0009678969456961303	0.309725936271331
FA10	IBP3	0.4304828525060139	0.002924214074144601	0.335389776787006
MMP2	CAD13	0.3895138820287172	0.0009678969456961303	0.0539474991574307
OLFL3	COBA1	0.2906520638177411	0.019017977014772886	0.107474185883655
PRELP	S10A8	0.3493129432546139	0.019017977014772886	-0.166269383222056
CFAB	FGL2	0.3495677215598209	0.019017977014772886	-0.122227327114382
YBOX1	SBSPO	0.3385190056697352	0.019017977014772886	0.0314819459770046
VTDB	A1AG1	0.40662195160632947	0.0	0.401419005846367
PCYOX	CATF	0.3094780630045656	0.0009678969456961303	0.153611041691983
IC1	COLA1	0.36264029858198743	0.04063898300798119	-0.165360717738623
IPSP	VTNC	0.37754280406357316	8.096940043094002e-05	0.231441988026128
CATD	BGH3	0.44729430516160296	0.04063898300798119	0.286342422909407
FBLN1	SCUB3	0.2949324696777782	0.04063898300798119	0.179290163063105
PON1	A1AT	0.4860483069605546	7.740224272696345e-09	0.415813405701652
FBLN3	AEBP1	0.39447499082003673	0.019017977014772886	0.312889026900373
PON1	VTDB	0.44254937588127047	0.0002936860594511346	0.342400946208154
CCL18	PGS2	0.26676835394864973	2.1802350213112656e-07	0.182414371917351
F13A	ITIH2	0.4039057567376023	5.1381816171122964e-12	-0.214350178566999
CPXM2	AEBP1	0.44865264418222994	0.0002936860594511346	0.297431430322228
LTBP1	EDIL3	0.42453517585655626	0.019017977014772886	0.263881484626811
CO5	KLKB1	0.539341182760185	0.0002936860594511346	0.402707960728242
S10A8	CLUS	0.3165228406993849	0.04063898300798119	-0.136902746452728
PODN	COCA1	0.3724949776607412	0.0009678969456961303	0.340104897190054
APOA1	TRFE	0.3981996448542235	5.1381816171122964e-12	0.168133037561642
APOL1	AMPN	0.2783666626941747	0.019017977014772886	-0.0155003417010904
CBPB2	ZPI	0.4470360867836473	0.0	0.347853986615921
FINC	GRN	0.29169755172691936	0.019017977014772886	0.157372538573865
TIMP1	A1AT	0.45395188134768494	0.007887110080537857	0.411655194150332
PCOC1	ANGI	0.3806283619786301	7.740224272696345e-09	0.296234443676955
PGS1	FGL2	0.5184917746740991	0.0	0.375989441998905
GRN	CLC11	0.3774398502048103	0.0009678969456961303	0.0477631230664313
SDF1	CATF	0.38833947571713373	0.019017977014772886	0.182061565302233
PROP	GRP75	0.2563690759827103	0.007887110080537857	-0.0118275246122109
TSP2	TR11B	0.5034208129306801	0.0	0.410548851880173
CO8A	CERU	0.500040904073193	0.04063898300798119	0.325463858391876
CD97	CO3A1	0.3717536963717425	0.04063898300798119	-0.114839505256945
KLKB1	ALS	0.6365875236315588	0.0	0.472061198985487
CCL18	CATD	0.37747387373355323	0.04063898300798119	0.143146697938479
APOD	TAGL2	0.3006409063576285	0.04063898300798119	0.123289627781844
ITIH2	CTHR1	0.3057783751971603	0.04063898300798119	-0.0199356533663822
MUC18	S10A6	0.2569084717676567	0.019017977014772886	0.0315293823745342
COMP	CD5L	0.2804710984423241	0.007887110080537857	-0.0219678325946469
CERU	TARSH	0.44533284099279047	0.019017977014772886	-0.227960171132912
FBN1	TINAL	0.3984702037299673	0.019017977014772886	0.300159743543693
APOA1	PEDF	0.5277363990752131	0.019017977014772886	0.314260132037985
A2AP	ANGL4	0.3185707368722827	0.04063898300798119	0.273383798201201
KLKB1	CERU	0.4735530424625952	4.843627017342996e-06	0.411996390020346
TENA	CO5A2	0.33216521667886356	0.007887110080537857	0.0659639224285533
MSRE	CD44	0.36021067901658566	0.019017977014772886	0.144473970517735
LTBP2	CO8A2	0.41976400843150624	0.0009678969456961303	0.20110284640754
IGHG3	FBN1	0.28631779298045235	0.04063898300798119	-0.0213883818980003
APOA1	KLKB1	0.5376794537546568	0.007887110080537857	0.462139854708312
TSP1	GELS	0.29375614251516663	2.1802350213112656e-07	-0.0589019957010298
HPT	ALBU	0.28067868430957904	0.019017977014772886	0.25858265020395
ANXA2	CO1A2	0.4026023080164978	0.019017977014772886	-0.029727610229253
KLKB1	C1R	0.45683482640301953	0.007887110080537857	0.37870469002698
FINC	FCN3	0.3215931806306803	0.007887110080537857	-0.0158889449394232
LOXL1	APOB	0.3539673543779608	0.019017977014772886	-0.128873908223378
HEMO	IGHG4	0.3702594612807152	0.0009678969456961303	0.263528414527221
ELNE	S10AC	0.4511601067224589	0.0	0.33000693475786
CFAB	SFRP3	0.30412496538558476	0.019017977014772886	0.095434857096396
LTBP2	FGL2	0.48472117215907407	0.002924214074144601	0.359762521413553
CO6A3	SFRP3	0.28138665248960254	0.04063898300798119	-0.130036685560457
CRAC1	HORN	0.33123580898606003	0.04063898300798119	0.073877727082687
C1S	CO1A1	0.24668226239683477	0.04063898300798119	-0.178294839558506
FBLN3	AMPN	0.25116468871047504	0.04063898300798119	-0.0377731430213106
PGS1	FINC	0.34172215067838413	0.04063898300798119	-0.0893685578598817
PGS1	SOST	0.4074524305572457	0.04063898300798119	0.281607955821498
QSOX1	ALS	0.4527243569174382	0.0009678969456961303	0.411296655758427
LTBP4	C1QC	0.29136537208272156	0.04063898300798119	-0.0136099387498725
A2MG	HPTR	0.43627614317355856	1.3476119783403128e-14	0.318095777440241
ICAM1	BGH3	0.38390521854145554	2.2458822249047097e-10	0.359482836607938
MGP	APOC2	0.37738529257633147	0.002924214074144601	0.20023342014455
MGP	APOC3	0.3987345380780773	9.964985446294464e-14	0.268815137801438
MGP	APOC1	0.3249346931459254	1.6308793396217817e-15	0.164903222584176
FA10	ANXA1	0.32493057759796223	0.04063898300798119	-0.105602543113213
PON1	IGHG2	0.43342427706890935	0.007887110080537857	0.191911897339094
EMIL2	ANXA4	0.3044338729964486	0.04063898300798119	-0.0266433381716998
B2MG	CO8A2	0.36098830580958713	0.04063898300798119	0.0668612508896116
PRELP	KLKB1	0.4458225943416061	0.007887110080537857	-0.132936180223126
SODE	CO8A2	0.463186410800112	0.04063898300798119	0.335356842856829
CD97	FINC	0.2734172783173774	0.04063898300798119	0.142585662146228
CO8A2	TENX	0.3468457695359106	0.04063898300798119	0.109771063610782
APOC4	ASPN	0.34284406860712074	4.1958770679809974e-08	0.321429604363678
ITA1	VTDB	0.32601091507455343	0.019017977014772886	-0.00680133956728807
CO8A1	CRIP2	0.319411620742248	0.019017977014772886	0.0586522922416176
A2MG	ANGL4	0.28964999786694984	2.0533923676087986e-05	0.0232796762629326
CAD13	AACT	0.3465285708659176	0.007887110080537857	-0.0924126966047145
APOC2	TIMP2	0.27415990406163065	0.04063898300798119	-0.0622487528197797
YBOX1	CO1A2	0.448477248250824	0.019017977014772886	0.0920047559318448
MMP7	APOD	0.37572957094904913	0.04063898300798119	0.31176661015704
ANXA2	C1S	0.3767073982274658	0.04063898300798119	-0.178664780077954
PLOD1	ITIH2	0.5565840153503673	0.0	0.51090094455706
MGP	A1AT	0.32596851631182	0.04063898300798119	0.0319515890463671
ALS	PLTP	0.5094358307022644	0.007887110080537857	0.408697593904805
ICAM1	FRIL	0.32903671465849776	0.019017977014772886	0.256667455843922
LEG1	CO3	0.35957115334444145	8.096940043094002e-05	-0.221883417462673
ZPI	PCYOX	0.3851234630106085	0.019017977014772886	0.265362743932701
LAMB2	GRN	0.39272573382369724	0.002924214074144601	0.0421282052301815
SOST	IGJ	0.29436588982190937	0.007887110080537857	-0.0915115788625033
VTDB	TRFE	0.3623912459824107	0.0002936860594511346	0.26236292499462
KLKB1	TTHY	0.5789871195882362	5.1381816171122964e-12	0.497741171218817
KLKB1	CATD	0.4521965609487923	0.04063898300798119	0.34683873398437
LYSC	PA2GA	0.3503441627146314	0.0002936860594511346	0.146985202758652
CEMIP	LRP1	0.3503883641542839	0.04063898300798119	0.192066918306702
CO6	FA10	0.4220338477259129	1.3476119783403128e-14	0.299663875903377
CFAH	GRP75	0.3519050884880896	0.002924214074144601	-0.148746058498756
CD97	OLFL3	0.32857467624935527	0.019017977014772886	0.0402055966831203
QSOX1	CO5	0.5184928126213046	7.740224272696345e-09	0.384350528033048
MMP12	FRIL	0.3145106861730303	0.0002936860594511346	0.240990583440999
CLUS	SERPH	0.3303080502835032	0.007887110080537857	-0.021211622179193
